product_id,review_title,description,author,rating,date,pros,cons,author_profession,author_industry,author_duration
waydev,Good tool to understand your team dynamics,,David Felipe C.,4.0,"November 26, 2019","Waydev has proved to be a very useful tool for me to understand how my team is performing. I use it as part of the feedback on 1-1 meetings, and it helps me to provide feedback valuable to developers and ask questions about certain trends shown on their code. It's really easy to use and I practically don't need to do anything to use it.","It's a little bit expensive, and I am sticking to the free version because it adds enough value for what I am using it",VP of Engineering,Computer Software,Used the software for: Less than 6 months
waydev,We switched from Pluralsight Flow (GitPrime) and so far really love it,"It's easy to use, provides helpful insights on how to support developers. Their support is VERY fast, which I love - ask a question and one of the founders is there to help. They have a robust feature set - probably too much for what we need, but good that we can grow into it.",Deryk W.,5.0,"April 1, 2020","It has pretty much all the features we used at Gitprime, plus a few more that are even better. Gitprime was just too expensive for us, and we didn't see any evolution in the features. Waydev has a better dashboard and it has a great timecard view where you can see commit timing for each contributor. Comparing both, their impact calculation seems quite similar. Gitprime was also getting slow and harder to use. The only issue I had was onboarding, getting my organization repo to setup, but I used a different option with the help of their support and it's fine now.","They just added the review feature, so that solves the one problem I had. They don't seem to have a Jira Integration, but honestly we left Jira for ClickUp have love it! So again, not an issue for us.",CTO,Internet,Used the software for: 6-12 months
waydev,"Helps track developer productivity, but needs some time to adapt with the process","Waydev was a way to showcase the productivity of our developers to senior management. This was a way to check if the team is getting more productive. If not, identify the root cause of the problem and address it. At times when we do see the scores dropping, there have been some legitimate reasons for the same. Some times however, issues in the development process have been identified which the teams need to resolve. Overall, it does give is an insight, but more time is needed to make it a core part of the process.",Zuber P.,3.0,"November 13, 2019","The interface is simple and clean. The tool gives a good representation of the productivity of the developers, and a high level view of the work being done.","It has been hard to utilize the metrics provided by WayDev in a meaningful way. Even though we have been using it for more than 6 months, we haven't been able to make use of it to understand the productivity and effectiveness of the developers. Further, it needs some more high level reporting. For example, a chart that shows the impact scores by month. We can figure it out, but have to circle through multiple months. At times, we had issues with commits not reflecting which the support team help address.",Vice President - Engineering,"Leisure, Travel & Tourism",Used the software for: 6-12 months
waydev,Great tool for engineering managers. Very comprehensive analytics!,A platform that helped me and my company fully understand what’s happening inside our software development processes. It’s an amazing investment for anyone who wants a clear view of what the teams are doing and spot any bottlenecks.,Cenk Y.,5.0,"January 19, 2022","We can zoom into teams’ progress, see what’s happening inside sprints, and how the code review process is going - all in one platform. Also, the customer support is excellent, always answering in a matter of minutes if we have any sort of question.",I couldn't find any can other than it's expensive for small teams.,CTO,Information Technology and Services,Used the software for: 6-12 months
waydev,With Waydev you can see a lot !!!,,Pablo C.,5.0,"May 19, 2022","- Easy integration with all the tools that we use - No additional learning or overhead added to engineering team - Very good information and insights about individual contributors and teams - It allows you to identify rockstars, top performers and to improve the development lifecycle",- We didnt have any downsides or negative aspects in out experience,Founder & CTO,Financial Services,Used the software for: 1-2 years
waydev, It is the code analysis tool that focuses on the team and the code to ensure quality and governance,"An excellent product with extraordinary customer service, they make it an experience to accompany building world-class software.",Gerardo S.,5.0,"September 15, 2021","The focus on the team, quality and the learning generated by each event to find how to improve the development process in addition to the quality of the product",Some rare sync issues with repositories and refresh dashboard.,CEO,Computer Software,Used the software for: 6-12 months
waydev,Excellent product,"We save each month a lot of money, we understand better what out development team is doing and we generate a lot of interesting reports so we could improve our team and also give them bonuses.",Alexandru S.,5.0,"October 21, 2020",They had an incredible support team but what I like the most about Waydev is that we save a lot of money every month,"It was very hard to find these type of tools. All the other companies that we use before, they have big brands but not a good product. What I personally like least about Waydev is that they don't promote themselves so we must search a lot for this tool....",CEO,Internet,Used the software for: Less than 6 months
waydev,User-Friendly Dashboard,"It is in the developmental stage now, but I am seeing it bring great success. I hope they upgrade it, so it works well with big numbered teams and a better correlation between data and reports.",Hamza P.,5.0,"September 9, 2019",It has a user-friendly dashboard and allows maximum visibility into the performance of engineering teams. It helps team leads understand the relative performance of team members and assess their decisions on code base and ensure error-free integration of bitbucket/GitHub projects. Our management has found it truly effective in analyzing work patterns of multiple teams at once.,"I found it a bit pricey considering the limited features. The loading speed is often challenging, and I am unable to set goals with notifications/update.",IT System Administrator,Mental Health Care,Used the software for: 6-12 months
waydev,Waydev is enterprise level quality software,,Dragos B.,5.0,"February 7, 2020",Clean UX helps me understand the work of my engineers (and my own). It's easy to get the big picture but also you can go in detail.,"The UI could use a little polishing, but nothing major.",Founder,Computer Software,Used the software for: 6-12 months
waydev,Affordable and great alternative over the competition,,Simon B.,4.0,"November 6, 2019",The affordability was the biggest plus as the competitors require longer-term commitments and about 3x more expensive. The overall UX is perfect for what we need for our company.,Doesn't have as many features as it's competitors and not as polished yet but I am sure that will come with time.,CTO,Computer Software,Used the software for: I used a free trial
waydev,waydev is a must for Lead Devs,"Neat, nice",Franco C.,4.0,"July 5, 2021","The metrics such as ""impact"", is great. Also the specific separated metrics for new work and legacy refactor I use the Team Compare feature, to compare my team results agains the results from las period",it is a bit slow i don't use all the features,Tech Lead,E-Learning,Used the software for: Less than 6 months
waydev,Insightful platform for team oversight ,,Omer A.,5.0,"February 7, 2020","The software provides deep analytical analysis of the development teams, letting managers understand the team productivity and adjust strategies accordingly.",I would expect the software to fit mobile web resolution.,COO,Computer Software,Used the software for: I used a free trial
waydev,Real value for Engineering management,,Guillaume D.,5.0,"November 13, 2019","I love the four code metrics (new work, legacy, help others, churn), It help coaching engineers, spot when they are stuck, it's a very good tool at itself. The design is cool too, it's easy to use.","Missing metrics about Pull Request (my opinion, I can not see if the product evolve on this point, I am not in a free trial anymore). The concept of ""Impact"" is very hard to explain and communicate outside the tech team.",Engineering manager,Logistics and Supply Chain,Used the software for: I used a free trial
waydev,"A very good tool for our company, 100+ engineers",Now we can improve the performance of our teams by measuring good metrics,Sergiu M.,5.0,"October 23, 2021","Waydev changed the way we're tracking the work of our engineering teams, now we can measure objectively without any issues","All good, the UI can be improved in some parts, usually for the filtering part.",CEO,Human Resources,Used the software for: 6-12 months
waydev,An amazing tool for engineering teams ,"The experience was great overall and their team is quick to help troubleshoot with issues should any arise. I'd had pleasant interactions with the team, and the experience with software has simply been straightforward and eliminated some pain points for us.",Varun S.,5.0,"May 30, 2022",The simple set up and immediate return on value for data was simply impressive. We were able to immediately get value from this platform. Week to week we easily get awesome auto generated reports and actionable insights on engineering velocity and cost of impact/mistakes. We wish we had access to something like this much earlier! I really recommend Waydev to other engineering managers or startup technical leads to improve their build velocity. We now integrate some of the insights from waydev in our 1-on-1 weekly meets to help improve and lead other engineers on our team.,"Because there is so much functionality, features, and data being processed, I'd only request some more walkthrough turtorials, and documentation to speed up the self on boarding process, and to just generally know how to maximise what waydev platform offers!",CTO,Computer Software,Used the software for: Less than 6 months
waydev,An emerging product that adds value,We will watch this product as it matures. The pricing is attractive over GitPrime (our current solution) but missing valuable features we use in GitPrime. They are probably on your roadmap.,Verified Reviewer,3.0,"February 15, 2019",Price is better than competitors in market.,Setup was buggy and I received several 500 errors during the process. Was not clear if it was working or not for a few days. Not as full featured as GitPrime (our current solution),Chief Technology Officer,Internet,Used the software for: I used a free trial
waydev,Saves me and my developers a couple of hours everyday,"Waydev helped us reduce the overall friction between managers and developers, because managers can now see what each engineer is doing daily. Its positive impact can be seen in the throughput of our teams. It also helped during our mid-year performance reviews, which generally, took hours to prepare.",Verified Reviewer,5.0,"November 3, 2020","I like the fact that it has an easy onboarding. We also had several real-time coaching sessions where they helped us debug our teams' metrics (which seemed a bit overwhelming at first), and provided recommendations on how to use each of their features. I love their responsiveness on the live chat.",It's expensive - more than what we pay for Bitbucket + Jira. It would've been nice to have more insights into ticket activity.,Managing Partner,Staffing and Recruiting,Used the software for: Less than 6 months
waydev,"Best Investment. Good for the company, Good for the team, Good for the engineer.",,San F.,5.0,"March 25, 2021","Waydev has given us incredible insight of the work that our team are working daily. The metrics provided by Waydev helped everyone in our company from the executive level until the engineer on who, what, when and how of the tasks are done. Waydev should be a MUST on every company that develops software. The onboarding was excellent. Thank you [SENSITIVE CONTENT HIDDEN]","Currently it is not working with Kanban on Jira. However, soon it will be available.",CEO,Information Technology and Services,Used the software for: 6-12 months
waydev,Awesome Tool for Managing Remote Teams,"Overall, Waydev has been very helpful and its now part of our routine when doing daily stand-ups.",Verified Reviewer,5.0,"November 5, 2019",It was super easy to configure and it produces valuable metrics that we are increasingly relying on everyday and week. I,"Honestly...there is nothing to dislike. It may seem expensive but if you are investing in remote devs, its a small investment that is well worth it in the long run.",Owner,Information Services,Used the software for: 6-12 months
waydev,Visibility that improved the way we manage our teams,Waydev helped us move a lot faster because we saw where we could improve and we could take action in real-time.,Maximilian M.,5.0,"February 11, 2022","I think I like best the fact that I can see any blocker in my team’s software development process in real-time and solve the problem before it begins to slow down the team. The platform really helped us save a lot of valuable time. I feel like we deploy code much faster now because we know when something isn’t right because we actually get alerts for that. Also, the support was great! Whenever I got a problem, someone from their team would help me right away - in a matter of a few minutes.",We don’t have anything to complain about.,Co-Founder & CTO,Information Services,Used the software for: 6-12 months
waydev,Waydev improves mangers insights into groups productivity,Overall happy with the product thus far considering it’s a little bit inexpensive compared to the other product.,Ram M.,4.0,"January 19, 2022",Ability to gain insight into a developers productivity. A detailed analysis on code commit patterns and recommendations on how to get better with best practices in the industry.,Missing integration with AWS code pipeline and code commit,CTO,Financial Services,Used the software for: Less than 6 months
waydev,Waydev - not yet many features anyway robust tool for engineering manager for acceptable price,,Dmitry G.,4.0,"November 9, 2019",- major feature to measure engineering performance are in place - fast and responsive support - reasonable price - regular software updates,- lack of day timeline to understand when exactly dev made commits - poor work with pull requests stats,Head Of Product Development,Computer Software,Used the software for: I used a free trial
waydev,Feature review,,Tharindu W.,5.0,"July 20, 2021",Easy to setup/ configure Developer working summary Developer commits analysis AI recommendation,Daily Email Alerts were atomatically sent,Systems & Software Development Manager,Information Technology and Services,Used the software for: I used a free trial
waydev,Great Software and Support,"It has been fantastic as I have been involved in the beta and have watched the product grow and mature, providing more and more detail on developer work.",Erik B.,4.0,"February 15, 2019",- Ability to provide high level information on development each week. - Ability to review at more granular level - Excellent Support - Dedicated development team and ownership,"- Awaiting more features, however the team there has been quick to identify new features and implement",Head of Development,Computer Software,Used the software for: 6-12 months
